NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
AT,C2000,"0.00","0.00","2642.21"
AT1,C2000,"0.00","0.00","1069.47"
AT11,C2000,"0.00","0.00","185.08"
AT12,C2000,"0.00","0.00","878.73"
AT13,C2000,"0.00","0.00","5.66"
AT2,C2000,"0.00","0.00","572.96"
AT21,C2000,"0.00","0.00","210.22"
AT22,C2000,"0.00","0.00","362.74"
AT3,C2000,"0.00","0.00","999.78"
AT31,C2000,"0.00","0.00","507.71"
AT32,C2000,"0.00","0.00","173.67"
AT33,C2000,"0.00","0.00","241.6"
AT34,C2000,"0.00","0.00","76.8"
BE,C2000,"0.00","0.00","1355.86"
BE1,C2000,"0.00","0.00","3.05"
BE10,C2000,"0.00","0.00","3.05"
BE2,C2000,"0.00","0.00","620.2"
BE21,C2000,"0.00","0.00","96.52"
BE22,C2000,"0.00","0.00","86.29"
BE23,C2000,"0.00","0.00","147.72"
BE24,C2000,"0.00","0.00","88.31"
BE25,C2000,"0.00","0.00","201.36"
BE3,C2000,"0.00","0.00","732.62"
BE31,C2000,"0.00","0.00","64.7"
BE32,C2000,"0.00","0.00","209.64"
BE33,C2000,"0.00","0.00","158.78"
BE34,C2000,"0.00","0.00","143.33"
BE35,C2000,"0.00","0.00","156.17"
BG,C2000,"11.53","63.03","5038.23"
BG1,C2000,,,
BG3,C2000,"1.35",,"3662.04"
BG3,C2000,"1.35","7.17","3662.04"
BG31,C2000,"0.00",,"1055.2"
BG31,C2000,"0.00","0.00","1055.2"
BG32,C2000,"0.00",,"805.59"
BG32,C2000,"0.00","0.00","805.59"
BG33,C2000,"0.00",,"881.48"
BG33,C2000,"0.00","0.00","881.48"
BG34,C2000,"1.35",,"919.77"
BG34,C2000,"1.35","7.17","919.77"
BG4,C2000,"10.47",,"1376.19"
BG4,C2000,"10.47","63.76","1376.19"
BG41,C2000,"0.00",,"593.44"
BG41,C2000,"0.00","0.00","593.44"
BG42,C2000,"10.47",,"782.75"
BG42,C2000,"10.47","63.76","782.75"
CY,C2000,"0.00","0.00","126.15"
CZ,C2000,"0.00","0.00","3524.38"
CZ0,C2000,"0.00","0.00","3524.38"
CZ01,C2000,"0.00","0.00","10.9"
CZ02,C2000,"0.00","0.00","552.22"
CZ03,C2000,"0.00","0.00","739.16"
CZ04,C2000,"0.00","0.00","316.62"
CZ05,C2000,"0.00","0.00","569.83"
CZ06,C2000,"0.00","0.00","725.49"
CZ07,C2000,"0.00","0.00","397.31"
CZ08,C2000,"0.00","0.00","212.85"
DE,C2000,"0.00","0.00","16636.98"
DE1,C2000,"0.00","0.00","1412.48"
DE11,C2000,"18.74","93.42",
DE12,C2000,"0.00","0.00",
DE13,C2000,"0.00","0.00",
DE14,C2000,"0.00","0.00",
DE2,C2000,"0.00","0.00","3107.04"
DE21,C2000,"26.42","117.74",
DE22,C2000,"0.00","0.00",
DE23,C2000,"0.00","0.00",
DE24,C2000,"0.00","0.00",
DE25,C2000,"0.00","0.00",
DE26,C2000,"0.00","0.00",
DE27,C2000,"0.00","0.00",
DE3,C2000,"0.00","0.00","1.84"
DE30,C2000,,,
DE4,C2000,"0.00","0.00","1316"
DE40,C2000,"16.48","39.14",
DE5,C2000,"0.00","0.00","8.02"
DE50,C2000,,,
DE6,C2000,"0.00","0.00","14.6"
DE60,C2000,"0.20",,
DE7,C2000,"0.00","0.00","768"
DE71,C2000,"8.92","42.30",
DE72,C2000,"0.00","0.00",
DE73,C2000,"0.00","0.00",
DE8,C2000,"0.00","0.00","1346.2"
DE80,C2000,"10.46","36.04",
DE9,C2000,"0.00","0.00","2581.64"
DE91,C2000,"12.92","62.02",
DE92,C2000,"0.00","0.00",
DE93,C2000,"0.00","0.00",
DE94,C2000,"0.00","0.00",
DEA,C2000,"0.00","0.00","1473.78"
DEA1,C2000,"7.38","35.92",
DEA2,C2000,"0.00","0.00",
DEA3,C2000,"0.00","0.00",
DEA4,C2000,"0.00","0.00",
DEA5,C2000,"0.00","0.00",
DEB,C2000,"0.00","0.00","706.46"
DEB1,C2000,"4.68","20.90",
DEB2,C2000,"0.00","0.00",
DEB3,C2000,"0.00","0.00",
DEC,C2000,"0.00","0.00","74.62"
DEC0,C2000,"1.75","6.46",
DED,C2000,"0.00","0.00","899.34"
DED2,C2000,"11.78","53.22",
DED4,C2000,"0.00","0.00",
DED5,C2000,"0.00","0.00",
DEE,C2000,"0.00","0.00","1165.58"
DEE0,C2000,"7.34","21.30",
DEF,C2000,"0.00","0.00","985.4"
DEF0,"13.3","77.52","0.00",
DEG,C2000,"0.00","0.00","775.98"
DEG0,"5.42","22.30","0.00",
DEW,C2000,,,
DK,C2000,"0.00","0.00","2625.64"
DK0,C2000,"0.00","0.00","2625.64"
DK01,C2000,"0.00","0.00","102.51"
DK02,C2000,"0.00","0.00","472.12"
DK03,C2000,"0.00","0.00","773.66"
DK04,C2000,"0.00","0.00","790.68"
DK05,C2000,"0.00","0.00","486.67"
EE,C2000,"0.00","0.00","985.41"
EE0,C2000,"0.00","0.00",
EL,C2000,"32.43","230.02","5199.68"
EL1,C2000,,,
EL11,C2000,,,
EL12,C2000,,,
EL13,C2000,,,
EL14,C2000,,,
EL2,C2000,,,
EL21,C2000,,,
EL22,C2000,,,
EL23,C2000,,,
EL24,C2000,,,
EL25,C2000,,,
EL3,C2000,"0.00","0.00","81.57"
EL30,C2000,"0.00","0.00","81.57"
EL4,C2000,"0.00","0.00","1029.92"
EL41,C2000,"0.00","0.00","188.56"
EL41_42,C2000,,,
EL42,C2000,"0.00","0.00","139.13"
EL43,C2000,"0.00","0.00","702.23"
EL5,C2000,"30.58","218.5","1876.77"
EL51,C2000,"2.43","17.9","495.35"
EL52,C2000,"28.01","199.6","762.61"
EL53,C2000,"0.00","0.00","303.63"
EL54,C2000,"0.14","1.00","315.18"
EL6,C2000,"1.85","11.52","2211.43"
EL61,C2000,"0.00","0.00","655.53"
EL62,C2000,"0.00","0.00","93.17"
EL63,C2000,"0.88","3.78","455.56"
EL64,C2000,"0.93","7.58","519.71"
EL65,C2000,"0.03","0.15","487.45"
ES,C2000,"100.54","751.93","24253.86"
ES1,C2000,"0.00","0.00","1628.1"
ES11,C2000,"0.00","0.00","936.6"
ES12,C2000,"0.00","0.00","431.53"
ES13,C2000,"0.00","0.00","259.97"
ES2,C2000,"6.83","39.46","3205.56"
ES21,C2000,"0.00","0.00","201.35"
ES22,C2000,"2.02","11.93","424.96"
ES23,C2000,"0.00","0.00","236.48"
ES24,C2000,"4.81","27.52","2342.76"
ES3,C2000,"0.00","0.00","341.63"
ES30,C2000,"0.00","0.00","341.63"
ES4,C2000,"21.69","152.59","11771.14"
ES41,C2000,"0.00","0.00","5161.37"
ES42,C2000,"0.1","0.58","3999.06"
ES43,C2000,"21.6","152.01","2610.71"
ES5,C2000,"36.26","255.98","1975.75"
ES51,C2000,"20.88","137.65","1064.22"
ES52,C2000,"15.35","118.25","694.46"
ES53,C2000,"0.03","0.08","217.07"
ES6,C2000,"35.76","303.9","5220.41"
ES61,C2000,"35.34","301.55","4812.2"
ES62,C2000,"0.42","2.35","408.21"
ES63,C2000,"0.00","0.00","0"
ES64,C2000,"0.00","0.00","0"
ES7,C2000,"0.00","0.00","111.27"
ES70,C2000,"0.00","0.00","111.27"
FI,C2000,"0.00","0.00","2271.18"
FI1,C2000,"0.00","0.00","2254.78"
FI13,C2000,"0.00","0.00",
FI18,C2000,"0.00","0.00",
FI19,C2000,"0.00","0.00","787.74"
FI1A,C2000,"0.00","0.00",
FI1B,C2000,"0.00","0.00","181.22"
FI1C,C2000,"0.00","0.00","614.26"
FI1D,C2000,"0.00","0.00","671.58"
FI2,C2000,"0.00","0.00","16.44"
FI20,C2000,"0.00","0.00","16.44"
FR,C2000,"14.44","76.62","29010.89"
FR1,C2000,"0.00","0.00","585.91"
FR10,C2000,"0.00","0.00","585.91"
FR2,C2000,,,
FR21,C2000,,,
FR22,C2000,,,
FR23,C2000,,,
FR24,C2000,,,
FR25,C2000,,,
FR26,C2000,,,
FR3,C2000,,,
FR30,C2000,,,
FR4,C2000,,,
FR41,C2000,,,
FR42,C2000,,,
FR43,C2000,,,
FR5,C2000,,,
FR51,C2000,,,
FR52,C2000,,,
FR53,C2000,,,
FR6,C2000,,,
FR61,C2000,,,
FR62,C2000,,,
FR63,C2000,,,
FR7,C2000,,,
FR71,C2000,,,
FR72,C2000,,,
FR8,C2000,,,
FR81,C2000,,,
FR82,C2000,,,
FR83,C2000,,,
FR9,C2000,,,
FR91,C2000,,,
FR92,C2000,,,
FR93,C2000,,,
FR94,C2000,,,
FRA,C2000,,,
FRA1,C2000,,,
FRA2,C2000,,,
FRA3,C2000,,,
FRA4,C2000,,,
FRA5,C2000,,,
FRB,C2000,"0.00","0.00","2389.86"
FRB0,C2000,"0.00","0.00","2389.86"
FRC,C2000,"0.00","0.00","2549.1"
FRC1,C2000,"0.00","0.00","1833.28"
FRC2,C2000,"0.00","0.00","715.82"
FRD,C2000,"0.00","0.00","2077.08"
FRD1,C2000,"0.00","0.00","1271.58"
FRD2,C2000,"0.00","0.00","805.5"
FRE,C2000,"0.00","0.00","2182.03"
FRE1,C2000,"0.00","0.00","829.13"
FRE2,C2000,"0.00","0.00","1352.9"
FRF,C2000,"0.00","0.00","3058.28"
FRF1,C2000,"0.00","0.00","343.25"
FRF2,C2000,"0.00","0.00","1546.67"
FRF3,C2000,"0.00","0.00","1168.35"
FRG,C2000,"0.00","0.00","2280.58"
FRG0,C2000,"0.00","0.00","2280.58"
FRH,C2000,"0.00","0.00","1779.75"
FRH0,C2000,"0.00","0.00","1779.75"
FRI,C2000,"0.00","0.00","4245.93"
FRI1,C2000,"0.00","0.00","1592.24"
FRI2,C2000,"0.00","0.00","887.26"
FRI3,C2000,"0.00","0.00","1766.43"
FRJ,C2000,"2.83","26.43","3509.83"
FRJ1,C2000,"2.83","15.52","1012.51"
FRJ2,C2000,"0.00","0.00","2497.32"
FRK,C2000,"0.00","0.00","3074.75"
FRK1,C2000,"0.00","0.00","1491.04"
FRK2,C2000,"0.00","0.00","1583.71"
FRL,C2000,"10.82","49.11","794.25"
FRL0,C2000,"10.82","49.11","794.25"
FRM,C2000,"0.00","0.00","302.15"
FRM0,C2000,"0.00","0.00","302.15"
FRY,C2000,"0.8","1.07","180.96"
FRY1,C2000,"0.00","0.00","49.21"
FRY2,C2000,"0.00","0.00","31.24"
FRY3,C2000,"0.79","1.06","32.23"
FRY4,C2000,"0.00","0.00","48.28"
FRY5,C2000,"0.01","0.02","20.01"
HR,C2000,"0.00","0.00","1493.86"
HR0,C2000,"0.00","0.00","1493.86"
HR01,C2000,"0.00","0.00",
HR02,C2000,"0.00","0.00","800.02"
HR03,C2000,"0.00","0.00","450.95"
HR04,C2000,"0.00","0.00","1037.77"
HR05,C2000,"0.00","0.00","10.42"
HR06,C2000,"0.00","0.00","240.19"
HU,C2000,"2.81","11.6","5210.49"
HU1,C2000,"0.05","0.18","345.95"
HU1,C2000,"0.05","0.00","345.95"
HU10,C2000,,,
HU11,C2000,"0.00","0.00","34.33"
HU12,C2000,"0.05","0.18","311.61"
HU12,C2000,"0.05","0.00","311.61"
HU2,C2000,"0.00","0.00","1889.6"
HU2,C2000,"0.00","0.01","1889.6"
HU21,C2000,"0.00","0.00","578.41"
HU22,C2000,"0.00","0.00","565.33"
HU23,C2000,"0.00","0.00","745.85"
HU23,C2000,"0.00","0.01","745.85"
HU3,C2000,"2.76","11.42","2974.95"
HU31,C2000,"0.00","0.00","587.72"
HU32,C2000,"1.35","6.09","1174.51"
HU33,C2000,"1.4","5.32","1212.72"
IE,C2000,"0.00","0.00","4475.59"
IE0,C2000,"0.00","0.00","4475.59"
IE01,C2000,"0.00","0.00",
IE02,C2000,"0.00","0.00",
IE04,C2000,"0.00","0.00","1490.88"
IE05,C2000,"0.00","0.00","2028.24"
IE06,C2000,"0.00","0.00","956.48"
IT,C2000,"225.14","1504.33","13034.85"
ITC,C2000,"210.95","1421.31","2062.31"
ITC1,C2000,"114.06","786.83","890.22"
ITC2,C2000,"0.00","0.00","57.89"
ITC3,C2000,"0.00","0.00","57.75"
ITC4,C2000,"96.89","634.48","1056.45"
ITD,C2000,,,
ITD1,C2000,,,
ITD2,C2000,,,
ITD3,C2000,,,
ITD4,C2000,,,
ITD5,C2000,,,
ITE,C2000,,,
ITE1,C2000,,,
ITE2,C2000,,,
ITE3,C2000,,,
ITE4,C2000,,,
ITF,C2000,"0.61","2.55","3775.01"
ITF1,C2000,"0.00","0.00","486.62"
ITF2,C2000,"0.00","0.00","193.94"
ITF3,C2000,"0.00","0.00","568.68"
ITF4,C2000,"0.03","0.00","1551.75"
ITF5,C2000,"0.00","0.00","450.41"
ITF6,C2000,"0.58","2.55","523.6"
ITG,C2000,"3.57","25.5","2602.75"
ITG1,C2000,"0.09","0.25","1483.86"
ITG2,C2000,"3.48","25.25","1118.89"
ITH,C2000,"9.68","53.41","2440.84"
ITH1,C2000,"0.00","0.00","236.33"
ITH2,C2000,"0.00","0.00","136.14"
ITH3,C2000,"3.28","18.6","794.91"
ITH4,C2000,"0.02","0.08","228.51"
ITH4,C2000,"0.02","0.00","228.51"
ITH5,C2000,"6.38","34.72","1044.96"
ITI,C2000,"0.33","1.56","2153.95"
ITI1,C2000,"0.33","1.56","673.39"
ITI2,C2000,"0.00","0.00","329.27"
ITI3,C2000,"0.00","0.00","407.38"
ITI4,C2000,"0.00","0.00","743.9"
LT,C2000,"0.00","0.00","2947.62"
LT0,C2000,"0.00","0.00","2947.62"
LT01,C2000,"0.00","0.00","286"
LT02,C2000,"0.00","0.00","2661.63"
LU,C2000,"0.00","0.00","131.85"
LU0,C2000,"0.00","0.00",
LV,C2000,"0.00","0.00","1953.72"
LV0,C2000,"0.00","0.00",
MT,C2000,"0.00","0.00","11.23"
MT0,C2000,"0.00","0.00",
MT00,C2000,"0.00","0.00",
NL,C2000,"0.00","0.00","1811.01"
NL1,C2000,"0.00","0.00","532.98"
NL11,C2000,"0.00","0.00","161.11"
NL12,C2000,"0.00","0.00","223.74"
NL13,C2000,"0.00","0.00","148.13"
NL2,C2000,"0.00","0.00","510.87"
NL21,C2000,"0.00","0.00","195.58"
NL22,C2000,"0.00","0.00","225.88"
NL23,C2000,"0.00","0.00","89.41"
NL3,C2000,"0.00","0.00","433.03"
NL31,C2000,"0.00","0.00","67.25"
NL32,C2000,"0.00","0.00","126.53"
NL33,C2000,"0.00","0.00","119.64"
NL34,C2000,"0.00","0.00","119.61"
NL4,C2000,"0.00","0.00","334.14"
NL41,C2000,"0.00","0.00","237.93"
NL42,C2000,"0.00","0.00","96.22"
PL,C2000,"0.00","0.00","14572.84"
PL1,C2000,"0.00","0.00",
PL11,C2000,"0.00","0.00",
PL12,C2000,"0.00","0.00",
PL2,C2000,"0.00","0.00","910.28"
PL21,C2000,"0.00","0.00","545.68"
PL22,C2000,"0.00","0.00","364.61"
PL3,C2000,"0.00","0.00",
PL31,C2000,"0.00","0.00",
PL32,C2000,"0.00","0.00",
PL33,C2000,"0.00","0.00",
PL34,C2000,"0.00","0.00",
PL4,C2000,"0.00","0.00","3001.98"
PL41,C2000,"0.00","0.00","1733.39"
PL42,C2000,"0.00","0.00","858.93"
PL43,C2000,"0.00","0.00","409.67"
PL5,C2000,"0.00","0.00","1395.87"
PL51,C2000,"0.00","0.00","891.46"
PL52,C2000,"0.00","0.00","504.42"
PL6,C2000,"0.00","0.00","2779.3"
PL61,C2000,"0.00","0.00","1046.08"
PL62,C2000,"0.00","0.00","985.34"
PL63,C2000,"0.00","0.00","747.88"
PL7,C2000,"0.00","0.00","1463.67"
PL71,C2000,"0.00","0.00","985.05"
PL72,C2000,"0.00","0.00","478.63"
PL8,C2000,"0.00","0.00","3038.86"
PL81,C2000,"0.00","0.00","1403.31"
PL82,C2000,"0.00","0.00","555.42"
PL84,C2000,"0.00","0.00","1080.12"
PL9,C2000,"0.00","0.00","1982.87"
PL91,C2000,"0.00","0.00","306.87"
PL92,C2000,"0.00","0.00","1675.99"
PT,C2000,"28.48","162.15","3875.79"
PT1,C2000,"28.48","162.15","3753.72"
PT11,C2000,"0.00","0.00","659.89"
PT15,C2000,"0.2","1.12","102.12"
PT16,C2000,"6.45","32.78","633.27"
PT17,C2000,"5.43","30.01","78.25"
PT18,C2000,"16.41","98.24","2280.2"
PT2,C2000,"0.00","0.00","117.15"
PT20,C2000,"0.00","0.00","117.15"
PT3,C2000,"0.00","0.00","4.91"
PT30,C2000,"0.00","0.00","4.91"
RO,C2000,"7.25","32.97","13348.99"
RO1,C2000,,,"3514.35"
RO11,C2000,,,"1780.94"
RO12,C2000,,,"1733.41"
RO2,C2000,,,"4080.36"
RO21,C2000,,,"1937.06"
RO22,C2000,,,"2143.3"
RO3,C2000,,,"2390.76"
RO31,C2000,,,"2318.55"
RO32,C2000,,,"72.21"
RO4,C2000,,,"3363.53"
RO41,C2000,,,"1669.95"
RO42,C2000,,,"1693.57"
SE,C2000,"0.00","0.00","3005"
SE1,C2000,"0.00","0.00","865.96"
SE11,C2000,"0.00","0.00","89.86"
SE12,C2000,"0.00","0.00","776.1"
SE2,C2000,"0.00","0.00","1676.03"
SE21,C2000,"0.00","0.00","497.94"
SE22,C2000,"0.00","0.00","532.17"
SE23,C2000,"0.00","0.00","645.91"
SE3,C2000,"0.00","0.00","463.02"
SE31,C2000,"0.00","0.00","253.53"
SE32,C2000,"0.00","0.00","101.23"
SE33,C2000,"0.00","0.00","108.26"
SI,C2000,"0.00","0.00","480.54"
SI0,C2000,"0.00","0.00","480.54"
SI01,C2000,"0.00","0.00",
SI02,C2000,"0.00","0.00",
SI03,C2000,"0.00","0.00","339.26"
SI04,C2000,"0.00","0.00","141.28"
SK,C2000,"0.00","0.00","1902.42"
SK0,C2000,"0.00","0.00","1902.42"
SK01,C2000,"0.00","0.00","80.05"
SK02,C2000,"0.00","0.00","835.22"
SK03,C2000,"0.00","0.00","448.42"
SK04,C2000,"0.00","0.00","538.74"
